title,img,type,netflix_id,synopsis,rating,year,runtime,imdb_id,poster,top250,top250tv,title_date
The rope,https://occ-0-1433-1432.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABfevJUAydMFcGATojdUCdCxCfO2YdYYOjD97Vwmg-Nfm_-utNJFNqxYS93trVusyxbp0sXomUgQN_E2OXrwObnSL0g.jpg?r=d69,movie,81588953,"When a group of coworkers goes on a team-building retreat in the mountains, an extreme challenge reveals interesting stories ‚Äî and betrayals.",7.1,2022,5215,tt0484885,https://m.media-amazon.com/images/M/MV5BMTg2MjI3NjAyOF5BMl5BanBnXkFtZTcwODI2MzIzMQ@@._V1_SX300.jpg,0,0,20/4/22
Wild,https://occ-0-5169-2774.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABZvAJHCnjqdvjTW6_FCzAmJ4CHKpEI3Za9P6SFnlip7eL8dZyF6n_Ca_FT_hXIgefzqZQbMu9VEhe6imIhdrhRk3vg.jpg?r=5d4,movie,81466411,"This stunning documentary follows three animals over four seasons ‚Äî a fox, a red deer and a wild boar ‚Äî as they hunt, play and raise their young.",7.1,2018,4761,tt2305051,https://m.media-amazon.com/images/M/MV5BMGMzZmYzYmUtNTJiYi00MjZjLTkyZmMtZGJhYWRlMDBkMDIyXkEyXkFqcGdeQXVyNjA5MDIyMzU@._V1_SX300.jpg,0,0,30/4/22
The Wall: Climb for Gold,https://occ-0-1675-299.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABVFwGB04JoR6dNfib7pWZM6nc3lBwydhMLLyVkB6qtwd4YBW538ecCmmBkpU4TRWx285K8pY-pTMOhcen_sZaeORxg.jpg?r=c5b,movie,81595864,This gripping documentary follows four elite female climbers as they endure the peaks and valleys along an emotional road to the Olympics.,7.1,2022,5752,tt15717116,https://m.media-amazon.com/images/M/MV5BNDc5ZTdhYzMtZWE0YS00OTJhLTg2NjUtNDQ4OTY1YWFjNTkxXkEyXkFqcGdeQXVyMTAyOTU1ODMx._V1_SX300.jpg,0,0,1/5/22
Don't Tell a Soul,https://occ-0-4796-988.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABfqZhxBsDQU7O3kCWjfg4OyUWi6NNOYKv_upHVymhLntmPOVZ9UPjMn46DBOSoqjsOUhGFXQF1qPPWSLp_c90AhTIKsTfxA2bQ.jpg?r=f4f,movie,81294557,"To pay their mother‘s medical bills, two brothers stage a robbery. But a security guard spoils their scheme, touching off the tensions between them.",7.1,2020,4993,tt0461936,https://m.media-amazon.com/images/M/MV5BMzAyMWE0MjgtMDVjNS00ZDMyLWE4NjQtNWU2ZDgyYTlmMjdjXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,0,0,15/5/22
You Me Lenin,https://occ-0-1433-1432.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABYK6jDunUnp2kd0qn1zJbSTjA9D-9RTDBro3mhxzuL30BnJ6tRQSFdoQd0Qey0Lj5q52nQ1V6__dOoU4OCvcJmyUCZAZREs7cA.jpg?r=1b5,movie,81591793,"Two detectives have 12 hours to recover a wooden statue of Lenin that was found on the shores of a small seaside town, erected, then mysteriously stolen.",7.1,2021,5145,tt14474588,https://m.media-amazon.com/images/M/MV5BZjE1N2FhNTUtYTA0MC00OGJhLTg4YWQtNGQ3OWFkMDE2NjM2XkEyXkFqcGdeQXVyMTI1NDEyNTM5._V1_SX300.jpg,0,0,17/5/22
Our Departures,https://occ-0-2219-988.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABZ_MePqJ8ksHY3CCoIWf10R5je47BWoCxPj3hQuBJW58yjMf-Ak6m0yTcQvjRZxUTN4gw9PBr0L8fHFRMeLG9D0cIKWuVwOdFg.jpg?r=2cf,movie,81604477,"When a woman and her stepson move to her late husband‚Äôs hometown, she decides to live with her father-in-law and follow his path as a train driver.",7.1,2018,7240,tt7707988,https://m.media-amazon.com/images/M/MV5BYzMwMTZlMDItMjY4MS00ZGJjLWEzOTEtNzgwYzI2MDQ0YjkxXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SX300.jpg,0,0,24/5/22
Last Night in Soho,https://occ-0-1361-988.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABa48H7LQ2QiT9vujQ4y0XdvluoU90wGUTp1eUM5S4FNrvWzqUaCS3e3WxJbMHol4COr1u27jPx7Le8yQw0TLxlzQMAPv4b54oQ.jpg?r=6db,movie,81198948,"A fashion student dreams herself into the 1960s, where she meets a dazzling singer. But her ritzy, nightly reverie soon starts to rip apart at the seams.",7.1,2021,7015,tt9639470,https://m.media-amazon.com/images/M/MV5BZjgwZDIwY2MtNGZlNy00NGRlLWFmNTgtOTBkZThjMDUwMGJhXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_SX300.jpg,0,0,29/5/22
Don,https://occ-0-4039-1500.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABazzN8CXBEcsZFzhuHVizcf5E6fn8hd1IV6QpsSEcUl9_H8u8QfHQe-zhlrnV60lGAu9I3vYPsB2l4HC5sSF1TZowpxm12E5gQ.jpg?r=00b,movie,81588444,"Seeking a sense of purpose, a wayward college student navigates life on campus while enduring a controlling father and a disciplinarian professor.",7.1,2022,9794,tt0461936,https://m.media-amazon.com/images/M/MV5BMzAyMWE0MjgtMDVjNS00ZDMyLWE4NjQtNWU2ZDgyYTlmMjdjXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,0,0,10/6/22
The Way Down,https://occ-0-768-769.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABYdtAmo26Yc2YxW6iz51y49wguk-CDWQ3NihbfC-zh3mEnOhxsJihtQykVycT_8nxndqCKsp8p6wwnxiFICoNFCUoMWL9GYCAA.jpg?r=04c,movie,81408708,"On a mission for lost treasure, a young engineer teams up with a crew of master thieves to break into an impenetrable fortress below the Bank of Spain.",7.1,2021,7067,tt15286764,https://m.media-amazon.com/images/M/MV5BNGI0MmY5NmMtZDJmNC00MGZmLWJkZmUtNDlmMTQ0YmY0NDc0XkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_SX300.jpg,0,0,24/6/22
Silverstar,https://occ-0-1335-1336.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABY5GD_4fXSsoW4erbuRsQlCR-Q93TEwy4JsH7TfMNbQGUMfB7zZqSWFTxY67HhkQvf6_xCpvf1R2rCBMFTCvUAkBDDuUistL2u7GFFCNpBq_-ywbmzAq7YIekUZCrIdF7zY.jpg?r=525,movie,81578227,"Whitestar‘s offspring ‚Äî the spirited young horse Silverstar ‚Äî meets his match with Esmee, a spirited teen who longs to break free and forge her own path.",7.1,2021,5158,tt0206296,https://m.media-amazon.com/images/M/MV5BOWJlNTc1MTItNTkyZi00ZTZkLTg0ZjEtNTQ3ZjRkNjVjMjdjXkEyXkFqcGdeQXVyMzIzOTQxOTY@._V1_SX300.jpg,0,0,30/6/22
My Name Is Gulpilil,https://occ-0-4311-2567.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABUZJRmNVrjiW20sC3MpT_Tpi8EJ3WQ9uV_6Fur4AyoYM-GacKdxb0h16tXLNyBmrfqA4XjzkYfhM1n4K_Eo_DTmY6PhOXOQMqQ.jpg?r=6bd,movie,81617217,"Celebrated actor David Gulpilil reflects on his life, including his Yol≈ãu upbringing, storied career, alcohol addiction and cancer diagnosis.",7.1,2021,6070,tt8479910,https://m.media-amazon.com/images/M/MV5BZDBmMzMyY2UtYmNmMy00ODYzLWI0YTMtZDE5YzJkZTBkZDA1XkEyXkFqcGdeQXVyMTY1MTcxMzc@._V1_SX300.jpg,0,0,3/7/22
The Sea Beast,https://occ-0-4584-2774.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABYR1GDO0bzxapLTj1gdPttISKmbcKNniVA4Xja7VFEicIIPeotnH0NzwJnmkcOc72tSPy50_7PeE1ifqyL6ro9kG5WoHJhehPU4q7Zf4JrZpCT-2CmQOqYdpbswaoUniIYQQTF2sZ0VyzkIXblXp381XrihGyzLmXk98sQKgrEXbd1GKtQR0NVa6rVbing.jpg?r=c89,movie,81018682,"When a young girl stows away on the ship of a legendary sea monster hunter, they launch an epic journey into uncharted waters ‚Äî and make history to boot.",7.1,2022,7165,tt9288046,https://m.media-amazon.com/images/M/MV5BODkyYTRlMDItMDlhMC00MzkzLWI3NzQtOGVlMjdjYThlNDM3XkEyXkFqcGdeQXVyMTA1OTcyNDQ4._V1_SX300.jpg,0,0,9/7/22
366,https://occ-0-1894-64.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABXixZ3wVGafOg8R1lhaKAkGXxDZlPYNcUp3r3X5gvndQvChZm32JXMtVx3BNO4HK5ChM4zSJlXqgJsKV78vChOwRiKMF6PRDtw.jpg?r=7d1,movie,81610717,"June is still reeling from the loss of her boyfriend. Her neighbor Marco is determined to help her move on, but grief doesn't always let go easily.",7.1,2022,5915,tt1984098,https://m.media-amazon.com/images/M/MV5BNjA3ZDg1YjItZGViZC00MDUyLWFmODAtZWQ3OTUwODg1ZmQ4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjE3MjA3MA@@._V1_SX300.jpg,0,0,15/7/22
Zero-One Others: Kamen Rider MetsubouJinrai,https://occ-0-988-3187.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABbwR8RZKEpn5dQn3Q26gnke81J7ptqHvZr03TtXpGyhUUc0jDYYhu2B4DGKbXp7Zkgg4P8ZIqJ-3bu6S9Zbu4H5Wg_z9W8yihw.jpg?r=385,movie,81618467,The four members of MetsubouJinrai do everything they can to stop a cynical CEO from mass producing soldiers and selling them all over the world.,7.1,2021,2957,tt13667552,https://m.media-amazon.com/images/M/MV5BYzc2NWIyNDQtNjMzNC00ZjExLTllZjgtZDVjNzg2YmZiNmU0XkEyXkFqcGdeQXVyMjU0ODQ5NTA@._V1_SX300.jpg,0,0,1/8/22
Everything - The Real Thing Story,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABXmgsPvFP9SrwJe-G3HGgj4jo5fS84ei8XfkfhLuAzEaIt6g4OiINRQWkXeVsDfGLqlaACcTfCyihOBQIsGFAXwibM6zSssb0Q.jpg?r=7c4,movie,81470585,"This documentary recounts the extraordinary story of The Real Thing, the first Black British band to reach the top spot on the UK charts.",7.1,2019,5604,tt11046788,https://m.media-amazon.com/images/M/MV5BZjM3ZTJmNTItZThmNi00Yzk1LWI3MGMtZThjYWM5YjdiOTQ5XkEyXkFqcGdeQXVyODA3NTAxMjk@._V1_SX300.jpg,0,0,15/8/22
The Throne,https://occ-0-2851-2774.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABczrLAenQawRZZgTw2T7qoZw7jirS-i3wRj6TTpJrTylswvWtB6OsYIrgmJHkmI07hT-Tqdcxdcv8xnaJapq9DHaggG6Ae5jeQ.jpg?r=660,movie,81617675,"Two sons of a powerful Pedi chief in South Africa struggle for control of their father‘s kingdom, forcing others in the household to take sides.",7.1,2021,4479,tt4010918,https://m.media-amazon.com/images/M/MV5BMjI1NjY5MDEzOV5BMl5BanBnXkFtZTgwODg2NTEwNzE@._V1_SX300.jpg,0,0,19/8/22
SLR,https://occ-0-1588-64.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABTdwGtwO51-GTg7dSpanxeE23ZDp2htACoIR0YXs4oxhNHGFcrX-I94NRrjOwWn5GOTwoX82gciXAKCflbLMzvgP4IgDiWmfwg.jpg?r=654,movie,81597472,A photography major assigned to take pictures with a mysterious camera causes catastrophic consequences to the subjects captured by its lens.,7.1,2022,6758,tt3044032,https://m.media-amazon.com/images/M/MV5BNTIyNmYwNmItNDdlMC00NGFiLWEzZmEtYzM0Nzg1OTU1MDNmXkEyXkFqcGdeQXVyNDI5Mjc0Mjc@._V1_SX300.jpg,0,0,19/8/22
The Outfit,https://occ-0-1361-988.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABYlehUBfOLfrBZw9jh33SdqWfIDW_vFzPK52CLcfAIncbGqYCfUdMl2aC8AQWasP9tdnrq_r-m5z5WBUXi2Cdpq_wMpTe8PHrg.jpg?r=b2a,movie,81518647,A British tailor in 1950s Chicago must thread a very dangerous needle when his shop becomes a battleground for a group of infighting gangsters.,7.1,2022,6335,tt14114802,https://m.media-amazon.com/images/M/MV5BYWQ0NWUyMjktYjg4Yy00NmY3LTg2YzEtNWY5OTY5YTc2MjhjXkEyXkFqcGdeQXVyMTA2MDU0NjM5._V1_SX300.jpg,0,0,3/10/22
The Good Nurse,https://occ-0-363-2567.1.nflxso.net/dnm/api/v6/oQyw8Fv9eE41UPapt7zHvdUdzrE/AAAABRtw-A1wHm1bEyv9KJj5QaF_k5i9I9m9n5fvn3Cs5oNf2yUt2ni_tk-XI9k4GvRzCjk7ESNQRmk48rF2nwy6HaH3_LY2Yx7dCXoTaim8bn7f3HRmaV6lZaxeTp07-IeJM-g.jpg?r=e64,movie,81260083,An overburdened ICU nurse leans on her selfless new colleague at work and at home ‚Äî until a patient‘s unexpected death casts him in a suspicious light.,7.1,2022,7406,tt4273800,https://m.media-amazon.com/images/M/MV5BOGZhODQ3NDUtMjE1OS00MzEzLWFhY2MtY2U2YjQzYWUyYWQwXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg,0,0,26/10/22
Knuckle City,https://occ-0-5098-55.1.nflxso.net/dnm/api/v6/oQyw8Fv9eE41UPapt7zHvdUdzrE/AAAABW_5uUE3fBYAH8E95AqYbWmyTpSNaHX20E-mIlGEFqfbVswzAK5v3bXThyfoGMKJqoLusxQGvZuCkRJANhOHQ2UTR3F6pEl5Jw.jpg?r=80d,movie,81618536,"Haunted by his father‘s legacy, an aging boxer hopes to lift his family out of crime and poverty by mounting a comeback in a high-stakes fight.",7.1,2019,7492,tt8442402,https://m.media-amazon.com/images/M/MV5BY2U3MWMwM2MtY2QyOC00YTkzLWJlMDUtMzM3NzhmMjY3ZjQwXkEyXkFqcGdeQXVyODA2MTYyMjA@._V1_SX300.jpg,0,0,6/11/22
Don't Leave,https://occ-0-320-2567.1.nflxso.net/dnm/api/v6/oQyw8Fv9eE41UPapt7zHvdUdzrE/AAAABSEXOMBFyydCNihS9Y7QTUl4gnkJX3Iji1GyuP1ZKouo7UA-89j1bwm__qj0fPLMB913O2JRAOhYiQf9d5AvjCdgwROG6IAsdevrlWWjYWQltm5wwbgWZBGmK0q4wirtsXY.jpg?r=57f,movie,81334952,"Semih‘s girlfriend suddenly breaks up with him. In search of answers about their relationship, he must soon confront what he had long ignored.",7.1,2022,6470,tt0461936,https://m.media-amazon.com/images/M/MV5BMzAyMWE0MjgtMDVjNS00ZDMyLWE4NjQtNWU2ZDgyYTlmMjdjXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,0,0,11/11/22
Where the Crawdads Sing,https://occ-0-7-6.1.nflxso.net/dnm/api/v6/oQyw8Fv9eE41UPapt7zHvdUdzrE/AAAABaeQ08x8jabIKseo6UTAuQVanNHF8VKA2QIFmwMdLgtt9OcjRwKbNFUq3bhHpNJ5o4O4UI-APAyE1zqgn4awkpXB4j-gkqCoiA.jpg?r=c77,movie,81564396,A woman who grew up alone in the wild North Carolina marshes becomes a suspect in the murder of a well-to-do young man from the nearby town.,7.1,2022,7523,tt9411972,https://m.media-amazon.com/images/M/MV5BMTJmNGJmYTgtYjAxNy00YmMzLTk2YTYtMGIzMmUwNDMyMTY1XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_SX300.jpg,0,0,12/11/22
Remember Me,https://occ-0-6245-2164.1.nflxso.net/dnm/api/v6/oQyw8Fv9eE41UPapt7zHvdUdzrE/AAAABc8HcKnVd88ORVIyhkM8lfrWe5sqCK_ISfCFE6iHrz7Df0De6Jouve0PLLLqntdlOWrGmSMaZw02vTqE9HPTgNtWOnGK8f7Hbg.jpg?r=436,movie,81637798,An older widower learns his former flame is living with Alzheimer‘s disease at a nearby nursing home and comes up with a wild plan to reunite with her.,7.1,2019,5336,tt1403981,https://m.media-amazon.com/images/M/MV5BOTA4MTg1ODkwNF5BMl5BanBnXkFtZTcwMzE5ODAxMw@@._V1_SX300.jpg,0,0,15/11/22
My Hero Academia: World Heroes' Mission,https://occ-0-1588-64.1.nflxso.net/dnm/api/v6/oQyw8Fv9eE41UPapt7zHvdUdzrE/AAAABavKGgoonX4yCwiuTTO076BAs6Q4tHHhOdRVwiHVMFao0rAHqtd2QnWI0JxyGxk0WBGG5wQGnoQA2atwvIkbMlSjtJE0pyAZwQ.jpg?r=ad3,movie,81642996,"When a genocidal cult targeting Quirk users plants bombs around the globe, the Heroes must locate and disarm the devices ‚Äî before time runs out.",7.1,2021,6269,tt13544716,https://m.media-amazon.com/images/M/MV5BMDFhYTRjMWMtYWVmYS00MzZhLWIyOGQtNTdmODljMzRmZDMxXkEyXkFqcGdeQXVyMTA5NzUzODM4._V1_SX300.jpg,0,0,25/11/22
Qala,https://occ-0-1379-2567.1.nflxso.net/dnm/api/v6/oQyw8Fv9eE41UPapt7zHvdUdzrE/AAAABTS6ItrfyLAQWgyUd6WC_39PFfeK2xuYjdRfYYzXe25B68saX-My0MmbYddrm82xnsnoNCy_looQSpvoAG57aaq8HTiQ-_1uImoUOGB1FGot8GHtrHy4dRnzJ1dQU778fXY.jpg?r=822,movie,81423081,"Haunted by her past, a talented singer with a rising career copes with the pressure of success, a mother‘s disdain and the voices of doubt within her.",7.1,2022,7172,tt1334469,https://m.media-amazon.com/images/M/MV5BZTIzN2NiNGItOTc5OC00NTk5LTgwMmUtNWVmOGQ4NjFiZDIxXkEyXkFqcGdeQXVyMzMyNTQ0NzA@._V1_SX300.jpg,0,0,1/12/22
Guillermo del Toro‘s Pinocchio: Handcarved Cinema,https://occ-0-3947-2567.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABQhzdLKRTXJ8KAkP-AMHCqFba6hz7KZRojsnSQccV9OqQGAHlZhwV9wDjytPv3lX90SgXfFxaXCWuIq_-2m2ShKGFaJ4EcJLBZ7pa5V8N31LMGGcl-zgfprvN3YP43M--CQ.jpg?r=68c,movie,81639893,"With mesmerizing footage and time lapses of animators at work, this behind-the-scenes special captures the artistry of a unique tale years in the making.",7.1,2022,2205,tt3289232,0,0,0,9/12/22
Romantic Road,https://occ-0-768-769.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABeUw6VeK76keq9TemVhElSSZ5zaXSHXicJwvqvJU3STdeiDK4FbCv2bP2PlmHiYi9f_4vfTHYm0XD4o6bmh8nL4mZlYgeYQTXw.jpg?r=be8,movie,81639637,This documentary follows an English lawyer and his wife as they recreate a youthful trip through India and Bangladesh in their 1936 Rolls-Royce.,7.1,2021,4843,tt6099468,https://m.media-amazon.com/images/M/MV5BZmExOTVhNDQtMzA4OS00YTQxLWJjNmUtMWU3MzczNDRhMjU2XkEyXkFqcGdeQXVyNjkwMjAzNTg@._V1_SX300.jpg,0,0,23/12/22
Broker,https://occ-0-1361-988.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABbh_SYl8h2nSjKOSkzSr9sMvOXp8MSlROY23-hFa4UE03IE5iM1KfKrGqMZUeAoPAu5-kJ2kRH9k14mp_9pMprL1P-vSuH-mNyZnQ8jtk7S35ipc-up2JABwi-ee-W3Lyvk7pp6G_b4kvBmf_XOoiH4FNltFfH7p1w.jpg?r=2ca,movie,81614145,"A ""broker of goodwill"" who sells unwanted babies stolen from a church drop box to potential parents encounters a mother who wants her infant back.",7.1,2022,7759,tt13056052,https://m.media-amazon.com/images/M/MV5BY2UxOTEwOGUtYmFmOS00NTc4LWI0MWMtNGJkZGViY2EwZTgyXkEyXkFqcGdeQXVyNDY5NTQyMDU@._V1_SX300.jpg,0,0,10/1/23
Away Bus,https://occ-0-34-32.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABdRRCCaSeX6n-zpLtJs2lg_ZSVsPoat1HOlIjWDqNEwJXtwCiORCEZD04cKRdf_mDupCqWI_mgsb1TZ3xn3avQn245CpWIpGWA.jpg?r=9c0,movie,81659938,"Desperate to save their dying mother, two sisters commit robbery for quick cash. But when the unexpected happens, they must think fast or lose it all.",7.1,2019,5705,tt10279092,https://m.media-amazon.com/images/M/MV5BNzFkNzcxNjgtOTgwYy00ODZmLWJhNjUtMTA4ZThlODgwYjM4XkEyXkFqcGdeQXVyMTA4NzQzODg1._V1_SX300.jpg,0,0,12/1/23
Shiva Baby,https://occ-0-1048-92.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABe_QIihIs4C8aPcSJL2DL-vG6jSZ_KuNwAEAQOqWxbjoxbVzycvaG6y1zhcJDz2_uKORIiCODx86EvyGwtGh5_Zn3W_CG4MzpA.jpg?r=6d1,movie,81343677,"An aimless college student finds herself trapped at a shiva, where she bumps into her ex-girlfriend, then her current lover ‚Äî and his wife and baby.",7.1,2021,4648,tt11317142,https://m.media-amazon.com/images/M/MV5BM2Y5ZDg1MmMtNjJkYS00NmEzLTk0ZjAtMGUxOTIyMDVlNzM1XkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_SX300.jpg,0,0,17/1/23
Dhamaka,https://occ-0-7397-1500.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABXRZVMRFwYZ1KYF60nYFH_wEZOQAjUj0GuuIORvkvcbFQ6FEG_gigD_w0A1ABb4eNzvkeRRJPTYbu5BbG9gqQ_KMR9drbEoDog.jpg?r=65d,movie,81605071,"Two total strangers who happen to look alike ‚Äî one a street-smart hustler, the other a wealthy corporate heir ‚Äî compete for the same woman‚Äôs love.",7.1,2022,8167,tt13510660,https://m.media-amazon.com/images/M/MV5BNzUyOWU2M2MtMDU1Yy00M2E1LTg3OTktMGRjYTE2MjkzYzUwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,0,0,22/1/23
Possessed,https://occ-0-7398-2774.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABQ0Mrv7vp1-K-AGTy1cntIW9Vhtw7m642lvyJbt-Qf9wupyTG9P60qk5Xi2mK390M7EFmZLJV4926KKS_LyfpLwyYM1bf1GXdg.jpg?r=d67,movie,81631032,"A teacher must put aside his personal traumas to rally his school in a fight for survival against a group of violent, possessed students.",7.1,2022,5654,tt0039725,https://m.media-amazon.com/images/M/MV5BMTk0MTA0OTA5MF5BMl5BanBnXkFtZTgwMTg0NTgyMjE@._V1_SX300.jpg,0,0,15/2/23
The Northman,https://occ-0-1361-988.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABXJLCsRuMHAO25hfr2NylEsYFW3BhyBUFcW0z2tobZEB4QiTGTGZLrrYVS7G7yDJrCxv2dWPLguX1HTuQrNzpnEYCIDWAm4wdA.jpg?r=047,movie,81502485,"A Viking warrior-prince embarks on a bloody quest for vengeance against his uncle for murdering his father, abducting his mother and stealing his throne.",7.1,2022,8216,tt11138512,https://m.media-amazon.com/images/M/MV5BMzVlMmY2NTctODgwOC00NDMzLWEzMWYtM2RiYmIyNTNhMTI0XkEyXkFqcGdeQXVyNTAzNzgwNTg@._V1_SX300.jpg,0,0,28/2/23
The Traitor,https://occ-0-56-55.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABRa10OFmjn7900qCcBRnfCvnFxo6qLrpZPp8pGuhC9HroHbmj-OrWD4u5gyzERdu9O93ZMFvEd7mPCi2X14AyIlrk-esmf8ZRw.jpg?r=cbd,movie,81140798,"Sicilian mobster Tommaso Buscetta turns informant and star witness against his organized crime bosses in Marco Bellocchio‘s epic, award-winning biopic.",7.1,2020,9106,tt7736478,https://m.media-amazon.com/images/M/MV5BMzgwMGQwZDAtZTNmOC00NDQ3LTlmZTUtYWQwMWM2ZWQyOTBhXkEyXkFqcGdeQXVyOTgxNDIzMTY@._V1_SX300.jpg,0,0,1/3/23
The Good Nazi,https://occ-0-1430-299.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABXQ7Nlr6LEjNfsYRU1oGnkDaKDvWCUw0rQmQwwol6Sfui-Aj-ftSXGaJDn2ZV9qIlhec0m38z5grxExWO6zpWVDlelIut--elg.jpg?r=f96,movie,81619398,"This documentary shares the story of Major Karl Plagge, a high-ranking Nazi officer, and his efforts to save hundreds of Jews during the Holocaust.",7.1,2018,3001,tt8574722,https://m.media-amazon.com/images/M/MV5BMWY1OTIzNDktNGQ4MS00MTIxLWJmY2EtMmUzODMxMmZiN2QxXkEyXkFqcGdeQXVyMjk2MDI3MzQ@._V1_SX300.jpg,0,0,1/3/23
Amigos,https://occ-0-7398-2774.1.nflxso.net/dnm/api/v6/WNk1mr9x_Cd_2itp6pUM7-lXMJg/AAAABaLd13cu9GI55Y9TT9EIarzcfLxK96BlmFfQgBLxELwirmJxFA0nJNMpHrUmG8Zk7sVTp1UabfuCqvCXToHj09oBGpr8PIdmVg.jpg?r=6dc,movie,81408626,"When a man discovers his two doppelg√§ngers online, he finds new connections in life and love ‚Äî but danger lurks when a hidden criminal past emerges.",7.1,2023,8194,tt23490586,https://m.media-amazon.com/images/M/MV5BYzE4NjU0MjYtYmM2YS00ZDQzLTk0OGEtMjc4ZWYyZTkxNDM1XkEyXkFqcGdeQXVyMTI1NDEyNTM5._V1_SX300.jpg,0,0,1/4/23
"Ram Dass, Going Home",https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABdZbT2q7d-NXObWbS8AUrauvzx9I89O7xwpnYPwHwY4ohV5RBLAG6gcYUfCsz1GbAKTKT6Uau_MvYhrBPUuhN95NEwehQ0ab1UNQCk-gY8qhEeLioWKfygEzQkc.jpg?r=024,movie,80209895,"From his home on Maui, pioneering researcher, author and spiritual teacher Ram Dass reflects on love, life and death as his own days draw to a close.",7,2018,1897,tt6089564,N/A,0,0,6/4/18
Den of Thieves,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABYY_C4p8MqDdo-Ps8NO1Y7BmWdjQdpTWIZ6ut9UNuYfJLToy1_vpAG5J6ieUTc7YFweZk-fTOi19qqbAicMCFMDGMw.jpg?r=283,movie,80196448,A highly skilled crew of bank robbers plotting a heist at the supposedly impenetrable Federal Reserve faces off against an elite unit of L.A. cops.,7,2018,8420,tt1259528,https://m.media-amazon.com/images/M/MV5BMzYyODcwMDAyM15BMl5BanBnXkFtZTgwOTA4MjIwNDI@._V1_SX300.jpg,0,0,17/8/18
